technology_code,technology_name,sector,technology_category,output_commodity,carrier_id,unit_type,abatement,disposition,unit_id,fuel_carrier_id,reason,notes
IVHLTHSTM01,"Low-temperature heat  technology based on low-temperature steam/heat from CHP (not an actual technology, only transfers heat from CHP plants, therefore no cost/capacity)",Vehicles,Steam,IVHLTH,,heat_exchanger,,collapsed,heat_exchanger_lt_steam,,"Per-sector copy of the LTH duty served by category `Steam`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel). carrier_id is deliberately blank: COMIT's `Steam` is heat-from-CHP, which carrier.csv represents as six graded heat bands, and the source row states no grade. Per convention 1 a blank beats a guess, and unit.csv leaves this unit's fuel_carrier_id blank for the same reason.",
IVHMOTELC01,Electric motor technology,Vehicles,Electricity,IVHMOT,electricity,motor,,collapsed,motor_elec,electricity,Per-sector copy of the MOT duty served by category `Electricity`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IVHOTHELC01,Generic process technology for other energy services based on electricity,Vehicles,Electricity,IVHOTH,electricity,generic_process,,collapsed,generic_process_elec,electricity,Per-sector copy of the OTH duty served by category `Electricity`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IVHOTHHDG01,Generic process technology for other energy services based on hydrogen,Vehicles,Hydrogen,IVHOTH,hydrogen,generic_process,,collapsed,generic_process_hydrogen,hydrogen,Per-sector copy of the OTH duty served by category `Hydrogen`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IVHOTHSTM01,"Generic process technology for other energy services based on low-temperature steam/heat from CHP (not an actual technology, only transfers heat from CHP plants, therefore no cost/capacity)",Vehicles,Steam,IVHOTH,,generic_process,,collapsed,generic_process_steam,,"Per-sector copy of the OTH duty served by category `Steam`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel). carrier_id is deliberately blank: COMIT's `Steam` is heat-from-CHP, which carrier.csv represents as six graded heat bands, and the source row states no grade. Per convention 1 a blank beats a guess, and unit.csv leaves this unit's fuel_carrier_id blank for the same reason.",
IVHSPCELC01,Low-temperature space heat  technology based on electricity (boiler),Vehicles,Electricity,IVHSPC,electricity,resistance_heater,,collapsed,resistance_heater_spc,electricity,Per-sector copy of the SPC duty served by category `Electricity`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IVHSPCELCHP01,Low-temperature space heat technology based on heat pump,Vehicles,Heat pump,IVHSPC,electricity,heat_pump,,collapsed,heat_pump_spc_air,electricity,Per-sector copy of the SPC duty served by category `Heat pump`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IVHSPCHDG01,Low-temperature space heat  technology based on hydrogen (boiler),Vehicles,Hydrogen,IVHSPC,hydrogen,boiler,,collapsed,boiler_spc_hydrogen,hydrogen,Per-sector copy of the SPC duty served by category `Hydrogen`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IVHSPCSTM01,"Low-temperature space heat technology based on low-temperature steam/heat from CHP (not an actual technology, only transfers heat from CHP plants, therefore no cost/capacity)",Vehicles,Steam,IVHSPC,,heat_exchanger,,collapsed,heat_exchanger_spc_steam,,"Per-sector copy of the SPC duty served by category `Steam`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel). carrier_id is deliberately blank: COMIT's `Steam` is heat-from-CHP, which carrier.csv represents as six graded heat bands, and the source row states no grade. Per convention 1 a blank beats a guess, and unit.csv leaves this unit's fuel_carrier_id blank for the same reason.",
IVHSTMHP01,Steam generation by heat pump,Vehicles,Heat pump,IVHSTM,electricity,heat_pump,,collapsed,heat_pump_ht,electricity,Per-sector copy of the STM duty served by category `Heat pump`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
