carb3_activity,process_set_id,process_id,duty_family,carrier_id,grade_rank,duty_share,share_low,share_high,evidence_tier,provenance,confidence
"Oil refinery, gas processing etc",default,alkylation,STM,heat_150_400,4,0.97,,,published_sec,"[REFBREF2015] p76 (Section 2.2, HF alkylation): 'The reactor, operating at 25-45 C'; p77 (sulphuric acid alkylation): 'The reactor circulation stream enhances a large interface area at low temperatures (4-15 C)'. The reaction duty is therefore refrigeration, not heat; the fuel duty is the fractionator reboil | [oil_roadmap_2015] p33 (printed p24): 'high-pressure steam (40-100 bar)... medium-pressure steam (10-40 bar) for fractionation and separation of light hydrocarbon mixtures, and lower-pressure steam (< 10 bar)'. 10-100 bar saturated is 180-310 C; [REF_DESNZ_ELEC] Table 3 p20 places 'Steam Generation' in the 100-400C band | Split computed from published vector weights rather than assumed: [oil_roadmap_2015] p37 (printed p28) gives electricity as 3.3% of UK refinery energy, and p36 (printed p27, Section 3.3.4) gives the fuel mix as 'refinery fuel gas 47.3%, petroleum coke 24.8%, natural gas 21.3% and fuel oil 6.7%'; these weights are applied to this process's vector shares in activity_process_energy_profile.csv",medium
"Oil refinery, gas processing etc",default,alkylation,REF,cooling,,0.03,,,published_sec,"Split computed from published vector weights rather than assumed: [oil_roadmap_2015] p37 (printed p28) gives electricity as 3.3% of UK refinery energy, and p36 (printed p27, Section 3.3.4) gives the fuel mix as 'refinery fuel gas 47.3%, petroleum coke 24.8%, natural gas 21.3% and fuel oil 6.7%'; these weights are applied to this process's vector shares in activity_process_energy_profile.csv | The alkylation reactor is refrigerated, not heated: the electrical duty is cooling, not shaft work",medium
"Oil refinery, gas processing etc",default,other_units,PHEAT,heat_400_1000,5,0.98,,,published_sec,"[oil_roadmap_2015] p33 (printed p24): 'The main heating equipment is the fired heater, burning liquid or gaseous fuel and providing process heat for temperatures of 250-500 C'. The range straddles the 400C band boundary; the band containing its upper bound is used because the duty must be served at its maximum | Split computed from published vector weights rather than assumed: [oil_roadmap_2015] p37 (printed p28) gives electricity as 3.3% of UK refinery energy, and p36 (printed p27, Section 3.3.4) gives the fuel mix as 'refinery fuel gas 47.3%, petroleum coke 24.8%, natural gas 21.3% and fuel oil 6.7%'; these weights are applied to this process's vector shares in activity_process_energy_profile.csv",medium
"Oil refinery, gas processing etc",default,other_units,MOT,motive_power,,0.02,,,published_sec,"Split computed from published vector weights rather than assumed: [oil_roadmap_2015] p37 (printed p28) gives electricity as 3.3% of UK refinery energy, and p36 (printed p27, Section 3.3.4) gives the fuel mix as 'refinery fuel gas 47.3%, petroleum coke 24.8%, natural gas 21.3% and fuel oil 6.7%'; these weights are applied to this process's vector shares in activity_process_energy_profile.csv | Pumps, compressors, fans and instrumentation",medium
"Oil refinery, gas processing etc",default,utilities_steam,STM,heat_150_400,4,0.90,,,published_sec,"[oil_roadmap_2015] p33 (printed p24): 'high-pressure steam (40-100 bar)... medium-pressure steam (10-40 bar) for fractionation and separation of light hydrocarbon mixtures, and lower-pressure steam (< 10 bar)'. 10-100 bar saturated is 180-310 C; [REF_DESNZ_ELEC] Table 3 p20 places 'Steam Generation' in the 100-400C band | Split computed from published vector weights rather than assumed: [oil_roadmap_2015] p37 (printed p28) gives electricity as 3.3% of UK refinery energy, and p36 (printed p27, Section 3.3.4) gives the fuel mix as 'refinery fuel gas 47.3%, petroleum coke 24.8%, natural gas 21.3% and fuel oil 6.7%'; these weights are applied to this process's vector shares in activity_process_energy_profile.csv",medium
"Oil refinery, gas processing etc",default,utilities_steam,MOT,motive_power,,0.10,,,published_sec,"Split computed from published vector weights rather than assumed: [oil_roadmap_2015] p37 (printed p28) gives electricity as 3.3% of UK refinery energy, and p36 (printed p27, Section 3.3.4) gives the fuel mix as 'refinery fuel gas 47.3%, petroleum coke 24.8%, natural gas 21.3% and fuel oil 6.7%'; these weights are applied to this process's vector shares in activity_process_energy_profile.csv | Pumps, compressors, fans and instrumentation",medium
"Oil refinery, gas processing etc",default,site_services,MOT,motive_power,,1.00,,,published_sec,"Split computed from published vector weights rather than assumed: [oil_roadmap_2015] p37 (printed p28) gives electricity as 3.3% of UK refinery energy, and p36 (printed p27, Section 3.3.4) gives the fuel mix as 'refinery fuel gas 47.3%, petroleum coke 24.8%, natural gas 21.3% and fuel oil 6.7%'; these weights are applied to this process's vector shares in activity_process_energy_profile.csv | Electricity vector only in activity_process_energy_profile.csv; lighting, offices and small power",medium
Paper Mill,default,stock_preparation,MOT,motive_power,,0.74,,,fallback,"[paper_roadmap_2015] p35 (printed p26): 'The biggest proportion of the electrical power (13%) is needed to drive the paper machine, the vacuum system and the stock preparation' | No published duty split was found for this process. The share is the process's own vector shares in activity_process_energy_profile.csv renormalised across the vectors it draws, which assumes the activity's vector totals are equal. That assumption is a structural placeholder, not evidence - see DONE_duty_b.md Q1 | Pulpers, refiners and stock pumps",low
Paper Mill,default,stock_preparation,LTH,heat_60_100,2,0.26,,,fallback,"[paper_roadmap_2015] p35 (printed p26): 'There is some direct-heat use in the press section and water system' and 'some low-temperature heat is used for heating, ventilation and air conditioning'. No temperature is given for it; the band is the lowest the same page's 'low-temperature heat' wording can support | No published duty split was found for this process. The share is the process's own vector shares in activity_process_energy_profile.csv renormalised across the vectors it draws, which assumes the activity's vector totals are equal. That assumption is a structural placeholder, not evidence - see DONE_duty_b.md Q1",low
Paper Mill,default,paper_machine_wet_end,MOT,motive_power,,1.00,,,published_sec,"[paper_roadmap_2015] p35 (printed p26): 'The biggest proportion of the electrical power (13%) is needed to drive the paper machine, the vacuum system and the stock preparation' | Forming and press section drives and the vacuum system; electricity vector only",medium
Paper Mill,default,paper_machine_drying,STM,heat_150_400,4,0.91,,,fallback,"[REF_DESNZ_ELEC] p31 (printed p27): '85% the thermal energy (heat) consumption in paper mills is used in the paper machine... This heat predominantly takes the form of low-pressure steam at roughly 150 C to 180 C, mainly used in the drying section'; p32: 'Paper production mills mainly use steam with temperatures between 150 and 180 C'. [paper_roadmap_2015] p35 (printed p26) gives 'low-pressure steam at ca. 150 C and some additional 430 C steam heat in the dryer section'; the 430 C stream is a second, unquantified duty | No published duty split was found for this process. The share is the process's own vector shares in activity_process_energy_profile.csv renormalised across the vectors it draws, which assumes the activity's vector totals are equal. That assumption is a structural placeholder, not evidence - see DONE_duty_b.md Q1",low
Paper Mill,default,paper_machine_drying,MOT,motive_power,,0.09,,,fallback,"[paper_roadmap_2015] p35 (printed p26): 'The biggest proportion of the electrical power (13%) is needed to drive the paper machine, the vacuum system and the stock preparation' | No published duty split was found for this process. The share is the process's own vector shares in activity_process_energy_profile.csv renormalised across the vectors it draws, which assumes the activity's vector totals are equal. That assumption is a structural placeholder, not evidence - see DONE_duty_b.md Q1 | Dryer-section drives and hood fans. A paper mill is heat-dominated, so this renormalised share overstates the motive part; the direction of the error is known but its size is not",low
Paper Mill,default,effluent_water_services,MOT,motive_power,,1.00,,,published_sec,"[paper_roadmap_2015] p35 (printed p26): 'The biggest proportion of the electrical power (13%) is needed to drive the paper machine, the vacuum system and the stock preparation' | Water circuit and effluent plant pumps and blowers; electricity vector only",medium
Paper Mill,default,site_services,MOT,motive_power,,0.54,,,fallback,"No published duty split was found for this process. The share is the process's own vector shares in activity_process_energy_profile.csv renormalised across the vectors it draws, which assumes the activity's vector totals are equal. That assumption is a structural placeholder, not evidence - see DONE_duty_b.md Q1",low
Paper Mill,default,site_services,SPC,heat_60_100,2,0.46,,,fallback,"[CIBSEJ_RETURN] 'design for the peak with a flow return temperature of 82/71C does not suffice' (opening paragraph) and 'stored DHW needs to be at 60C to prevent legionella' (panel 'How bypasses can increase return temperatures'); [REF_DESNZ_ELEC] Table 3 p20 places Space Heating in the <100C band | [paper_roadmap_2015] p35 (printed p26): 'There is some direct-heat use in the press section and water system' and 'some low-temperature heat is used for heating, ventilation and air conditioning'. No temperature is given for it; the band is the lowest the same page's 'low-temperature heat' wording can support | No published duty split was found for this process. The share is the process's own vector shares in activity_process_energy_profile.csv renormalised across the vectors it draws, which assumes the activity's vector totals are equal. That assumption is a structural placeholder, not evidence - see DONE_duty_b.md Q1",low
Post Office Sorting Centre,default,sortation_machinery,MOT,motive_power,,1.00,,,published_sec,"[CTV073] Carbon Trust warehousing and logistics energy opportunities guide (CTV073), conveying/sortation and lighting end uses | Sorter and conveyor drives",medium
Post Office Sorting Centre,default,materials_handling,MOT,motive_power,,1.00,,,published_sec,"[CTV073] Carbon Trust warehousing and logistics energy opportunities guide (CTV073), conveying/sortation and lighting end uses | Forklift and tug charging and dock equipment; the charging load is electrical but the service it buys is shaft work",medium
Post Office Sorting Centre,default,site_services,MOT,motive_power,,1.00,,,published_sec,"[CTV073] Carbon Trust warehousing and logistics energy opportunities guide (CTV073), conveying/sortation and lighting end uses | Electricity vector only in activity_process_energy_profile.csv. Lighting and office ICT inside this bundle are an OTH duty that no source splits out",medium
Post Office Sorting Centre,default,space_heating,SPC,heat_60_100,2,1.00,,,published_sec,[CIBSEJ_RETURN] 'design for the peak with a flow return temperature of 82/71C does not suffice' (opening paragraph) and 'stored DHW needs to be at 60C to prevent legionella' (panel 'How bypasses can increase return temperatures'); [REF_DESNZ_ELEC] Table 3 p20 places Space Heating in the <100C band,medium
Post Office Sorting Centre,default,water_heating,LTH,heat_60_100,2,1.00,,,published_sec,[CIBSEJ_RETURN] 'design for the peak with a flow return temperature of 82/71C does not suffice' (opening paragraph) and 'stored DHW needs to be at 60C to prevent legionella' (panel 'How bypasses can increase return temperatures'); [REF_DESNZ_ELEC] Table 3 p20 places Space Heating in the <100C band | Welfare hot water stored at 60C,medium
Pottery,default,raw_material_preparation,MOT,motive_power,,1.00,,,published_sec,"[CERBREF2007] Section 2.3.1 p31 of [DECC_CERAMIC_2015] and CER BREF 2.3.6: body and slip preparation is ageing, mixing, grinding and filter-pressing - shaft work. Electricity vector only in activity_process_energy_profile.csv",medium
Pottery,default,forming,MOT,motive_power,,1.00,,,published_sec,"[CERBREF2007] Section 2.3.6.3: casting, jiggering and pressing are mechanical forming; electricity vector only",medium
Pottery,default,drying,DRY,heat_60_100,2,1.00,,,published_sec,"[CERBREF2007] Section 2.3.1.4 p69 (printed p41): tunnel and chamber dryers 'at a temperature of approx. 75-90 C'; 'Roof tiles are dried in tunnel dryers or chamber dryers at a temperature of 60-90 C'. The BREF's household-ceramics drying section (2.3.6.4) names the same dryer types but gives no temperature, so the heavy-clay figure from the same document is the analogue. Corroborated in-repo by the option note 'Ware dryers <100C' (process_decarbonisation_options.csv, Pottery / drying / heat_pump_below_100) | Both vectors serve the same drying duty, so no split is needed",medium
Pottery,default,biscuit_firing,HTH,heat_gt1000,6,1.00,,,published_sec,"[CERBREF2007] Section 2.3.6.5 p96 (printed p68): 'Bone china is a speciality for traditional tableware and tea services... biscuit firing temperatures are between 1100 and 1150 C'; [DECC_CERAMIC_2015] p30 gives the sector-wide kiln range as 'temperatures between 900 C and 2750 C' | Both vectors serve the same firing duty (electric kilns exist alongside gas), so no split is needed",high
Pottery,default,glazing_decoration,MOT,motive_power,,1.00,,,published_sec,"[CERBREF2007] Section 2.3.6.5: dipping, pouring and spraying lines plus transfer application; electricity vector only",medium
Pottery,default,glost_decoration_firing,HTH,heat_gt1000,6,1.00,,,published_sec,[CERBREF2007] Section 2.3.6.5 p96 (printed p68): 'The gloss firing temperatures are between 1250 and 1350 C' (bone china); p95: general household-ceramics glost firing 'at temperatures of between 1320 and 1430 C'. On-glaze decoration firing is a lower-temperature second duty in the same register process and is not separately quantified,high
Pottery,default,site_services,MOT,motive_power,,0.87,,,fallback,"No published duty split was found for this process. The share is the process's own vector shares in activity_process_energy_profile.csv renormalised across the vectors it draws, which assumes the activity's vector totals are equal. That assumption is a structural placeholder, not evidence - see DONE_duty_b.md Q1",low
Pottery,default,site_services,SPC,heat_60_100,2,0.13,,,fallback,"[CIBSEJ_RETURN] 'design for the peak with a flow return temperature of 82/71C does not suffice' (opening paragraph) and 'stored DHW needs to be at 60C to prevent legionella' (panel 'How bypasses can increase return temperatures'); [REF_DESNZ_ELEC] Table 3 p20 places Space Heating in the <100C band | No published duty split was found for this process. The share is the process's own vector shares in activity_process_energy_profile.csv renormalised across the vectors it draws, which assumes the activity's vector totals are equal. That assumption is a structural placeholder, not evidence - see DONE_duty_b.md Q1",low
Provender Mill,default,grinding,MOT,motive_power,,1.00,,,published_sec,[FEEDADD] 'Energy saving in compound feed mills': pelleting is ~40% of a feed mill's electrical consumption and 80-90% of its steam | Hammer and roller mill drives; electricity vector only,medium
Provender Mill,default,mixing_batching,MOT,motive_power,,1.00,,,published_sec,[FEEDADD] 'Energy saving in compound feed mills': pelleting is ~40% of a feed mill's electrical consumption and 80-90% of its steam | Batching and mixer drives; electricity vector only,medium
Provender Mill,default,pelleting_press,MOT,motive_power,,1.00,,,published_sec,[FEEDADD] 'Energy saving in compound feed mills': pelleting is ~40% of a feed mill's electrical consumption and 80-90% of its steam | Pellet press and cooler drives; electricity vector only,medium
Provender Mill,default,steam_conditioning,STM,heat_100_150,3,1.00,,,published_sec,"[LAMECC_STEAM] 'The role of steam in the conditioning process': '2,5 bar (approx 125 C) is a satisfactory value for cattle feeds, 1,5 bar (approx 110 C) for poultry feed'. Vendor material, so confidence is low per the lane conventions; corroborated in-repo by the option note 'LP conditioning steam in HTHP range' (process_decarbonisation_options.csv, Provender Mill / steam_conditioning / htp_heat_pump_100_150) | [FEEDADD] 'Energy saving in compound feed mills': pelleting is ~40% of a feed mill's electrical consumption and 80-90% of its steam",low
Provender Mill,default,material_handling,MOT,motive_power,,1.00,,,published_sec,[FEEDADD] 'Energy saving in compound feed mills': pelleting is ~40% of a feed mill's electrical consumption and 80-90% of its steam | Conveying and elevator drives; electricity vector only,medium
Provender Mill,default,compressed_air,MOT,motive_power,,1.00,,,published_sec,[FEEDADD] 'Energy saving in compound feed mills': pelleting is ~40% of a feed mill's electrical consumption and 80-90% of its steam | Compressors; electricity vector only,medium
Provender Mill,default,site_services,MOT,motive_power,,0.48,,,fallback,"No published duty split was found for this process. The share is the process's own vector shares in activity_process_energy_profile.csv renormalised across the vectors it draws, which assumes the activity's vector totals are equal. That assumption is a structural placeholder, not evidence - see DONE_duty_b.md Q1",low
Provender Mill,default,site_services,SPC,heat_60_100,2,0.52,,,fallback,"[CIBSEJ_RETURN] 'design for the peak with a flow return temperature of 82/71C does not suffice' (opening paragraph) and 'stored DHW needs to be at 60C to prevent legionella' (panel 'How bypasses can increase return temperatures'); [REF_DESNZ_ELEC] Table 3 p20 places Space Heating in the <100C band | No published duty split was found for this process. The share is the process's own vector shares in activity_process_energy_profile.csv renormalised across the vectors it draws, which assumes the activity's vector totals are equal. That assumption is a structural placeholder, not evidence - see DONE_duty_b.md Q1",low
Pumping Mines,default,dewatering_pumping,MOT,motive_power,,1.00,,,published_sec,"[COAL_AUTH] The Coal Authority Annual Report 2023-24, Performance Report: minewater pumping stations are electrically driven | Minewater dewatering pumps; electricity vector only",medium
Pumping Mines,default,ventilation,MOT,motive_power,,1.00,,,engineering,"[COAL_AUTH] The Coal Authority Annual Report 2023-24, Performance Report: minewater pumping stations are electrically driven | Shaft and mine fans",medium
Pumping Mines,default,site_services,MOT,motive_power,,1.00,,,engineering,"[COAL_AUTH] The Coal Authority Annual Report 2023-24, Performance Report: minewater pumping stations are electrically driven | Treatment-scheme controls, lighting and small power",medium
Scrap Metal/Breakers Yard,default,material_handling,MOT,motive_power,,1.00,,,published_sec,"[BMRA2023] British Metals Recycling Association, 'New technology extracts shredding efficiencies': the shredder motor is the dominant load | Diesel material handlers and electric cranes/magnets both deliver shaft work, so the two vectors serve one duty",medium
Scrap Metal/Breakers Yard,default,shredding_separation,MOT,motive_power,,1.00,,,published_sec,"[BMRA2023] British Metals Recycling Association, 'New technology extracts shredding efficiencies': the shredder motor is the dominant load | Shredder motor and downstream separation drives",medium
Scrap Metal/Breakers Yard,default,shearing_baling,MOT,motive_power,,1.00,,,published_sec,"[BMRA2023] British Metals Recycling Association, 'New technology extracts shredding efficiencies': the shredder motor is the dominant load | Electric and diesel-hydraulic shears and balers both deliver shaft work",medium
Scrap Metal/Breakers Yard,default,torch_cutting,HTH,heat_gt1000,6,1.00,,,published_sec,"[FRACTORY_OXYFUEL] 'Oxyfuel Cutting Gases' section: acetylene 'around 3200 C', propylene 'around 2900 C', propane 'around 2800 C'; [REF_ESAB] ESAB oxy-fuel vs plasma comparison is the source the repo's own process_decarbonisation_options.csv row for this process cites | Gas vector only in activity_process_energy_profile.csv (LPG/propane and acetylene)",medium
Scrap Metal/Breakers Yard,default,site_services,SPC,heat_60_100,2,0.80,,,fallback,"[CIBSEJ_RETURN] 'design for the peak with a flow return temperature of 82/71C does not suffice' (opening paragraph) and 'stored DHW needs to be at 60C to prevent legionella' (panel 'How bypasses can increase return temperatures'); [REF_DESNZ_ELEC] Table 3 p20 places Space Heating in the <100C band | No published duty split was found for this process. The share is the process's own vector shares in activity_process_energy_profile.csv renormalised across the vectors it draws, which assumes the activity's vector totals are equal. That assumption is a structural placeholder, not evidence - see DONE_duty_b.md Q1 | activity_process_energy_profile.csv puts the whole gas vector on this bundle",low
Scrap Metal/Breakers Yard,default,site_services,MOT,motive_power,,0.20,,,fallback,"No published duty split was found for this process. The share is the process's own vector shares in activity_process_energy_profile.csv renormalised across the vectors it draws, which assumes the activity's vector totals are equal. That assumption is a structural placeholder, not evidence - see DONE_duty_b.md Q1 | Weighbridge, lighting and support vehicles",low
"Shipbuilding/ repair, boatyard",default,steel_prep_cutting,HTH,heat_gt1000,6,0.88,,,fallback,"[FRACTORY_OXYFUEL] 'Oxyfuel Cutting Gases' section: acetylene 'around 3200 C', propylene 'around 2900 C', propane 'around 2800 C'; [REF_ESAB] ESAB oxy-fuel vs plasma comparison, the source this process's plasma_electric_cutting row in process_decarbonisation_options.csv cites | THIS DUTY IS THERMAL CUTTING AND PLATE/FORGE PREHEAT ON BOTH VECTORS. [REF_ESAB] calls CNC plasma 'standard for plate prep, replacing oxy-fuel for most thicknesses', so cutting is a >1000 C duty whether it is served by oxy-fuel gas or by plasma on electricity. Which of the two serves it is a unit choice and is expressed in activity_default_unit.csv, not here (spec S3.2, alternative technologies within a coupled process) | SHARE, and it is a fallback: the gas portion of this process (0.76 of its energy) is entirely this duty. activity_process_energy_profile.csv describes the electric portion (0.24) as 'Plasma cutting and plate machinery' and gives no weights, so the two named components are taken at equal weight, putting 0.12 of the process on plasma cutting and leaving 0.12 on plate rolls, presses, table drives and extraction. Equal weight is CONSERVATIVE against [REF_ESAB], which has plasma as the dominant plate-prep route and would support a larger share. 0.76 + 0.12 = 0.88 | Supersedes the earlier 0.76, which assigned the whole electric portion to MOT and so understated this duty - see note 20 item 1a",low
"Shipbuilding/ repair, boatyard",default,steel_prep_cutting,MOT,motive_power,,0.12,,,fallback,"[EPA_SHIP] Shipbuilding and Ship Repair chapter, electricity and fuel end-use discussion | Plate rolls, presses, cutting-table drives and extraction fans. The repo's own controls_vsds option for this process is scoped to 'Cutting table extraction and drives', which is this duty | SHARE, and it is a fallback: activity_process_energy_profile.csv describes this process's electricity as 'Plasma cutting and plate machinery' with no weights, so the two are taken at equal weight and this duty keeps half of the 0.24 electric portion. The plasma half is a >1000 C thermal duty and now sits on the HTH row above | Supersedes the earlier 0.24, which carried the plasma cutting load and so overstated this duty - see note 20 item 1a",low
"Shipbuilding/ repair, boatyard",default,welding_fabrication,OTH,electricity,,1.00,,,published_sec,"[EPA_SHIP] Shipbuilding and Ship Repair chapter, electricity and fuel end-use discussion | OTH resolves to electricity: arc welding heats the joint electrically with no intermediate heat carrier; electricity vector only",medium
"Shipbuilding/ repair, boatyard",default,machining_outfitting,MOT,motive_power,,1.00,,,published_sec,"[EPA_SHIP] Shipbuilding and Ship Repair chapter, electricity and fuel end-use discussion | Machine shop drives; electricity vector only",medium
"Shipbuilding/ repair, boatyard",default,surface_prep_blasting,MOT,motive_power,,1.00,,,published_sec,"[EPA_SHIP] Shipbuilding and Ship Repair chapter, electricity and fuel end-use discussion | Abrasive blasting is compressed-air work; electricity vector only",medium
"Shipbuilding/ repair, boatyard",default,painting_coating,SPC,heat_60_100,2,0.68,,,fallback,"The repo's own option note gives 'Paint hall heating/dehumidification' for heat_pump_below_100 (process_decarbonisation_options.csv, Shipbuilding / painting_coating), provenance there 'engineering judgement'; [CIBSEJ_RETURN] supplies the 82/71C LPHW flow/return that a heated hall is served from | No published duty split was found for this process. The share is the process's own vector shares in activity_process_energy_profile.csv renormalised across the vectors it draws, which assumes the activity's vector totals are equal. That assumption is a structural placeholder, not evidence - see DONE_duty_b.md Q1 | The gas duty is paint hall heating and dehumidification, i.e. conditioning the enclosure, not a cure oven",low
"Shipbuilding/ repair, boatyard",default,painting_coating,MOT,motive_power,,0.32,,,fallback,"[EPA_SHIP] Shipbuilding and Ship Repair chapter, electricity and fuel end-use discussion | No published duty split was found for this process. The share is the process's own vector shares in activity_process_energy_profile.csv renormalised across the vectors it draws, which assumes the activity's vector totals are equal. That assumption is a structural placeholder, not evidence - see DONE_duty_b.md Q1 | Spray pumps and hall air handling fans",low
"Shipbuilding/ repair, boatyard",default,cranes_material_handling,MOT,motive_power,,1.00,,,published_sec,"[EPA_SHIP] Shipbuilding and Ship Repair chapter, electricity and fuel end-use discussion | Electric cranes and diesel mobile plant both deliver shaft work, so the two vectors serve one duty",medium
"Shipbuilding/ repair, boatyard",default,dry_dock_services,MOT,motive_power,,1.00,,,published_sec,"[EPA_SHIP] Shipbuilding and Ship Repair chapter, electricity and fuel end-use discussion | Dock dewatering pumps, caisson gear and berth services; electric and diesel drives serve one duty",medium
"Shipbuilding/ repair, boatyard",default,site_services,SPC,heat_60_100,2,0.60,,,fallback,"[CIBSEJ_RETURN] 'design for the peak with a flow return temperature of 82/71C does not suffice' (opening paragraph) and 'stored DHW needs to be at 60C to prevent legionella' (panel 'How bypasses can increase return temperatures'); [REF_DESNZ_ELEC] Table 3 p20 places Space Heating in the <100C band | No published duty split was found for this process. The share is the process's own vector shares in activity_process_energy_profile.csv renormalised across the vectors it draws, which assumes the activity's vector totals are equal. That assumption is a structural placeholder, not evidence - see DONE_duty_b.md Q1 | Shed and workshop space heating is the larger part of this activity's gas",low
"Shipbuilding/ repair, boatyard",default,site_services,MOT,motive_power,,0.40,,,fallback,"No published duty split was found for this process. The share is the process's own vector shares in activity_process_energy_profile.csv renormalised across the vectors it draws, which assumes the activity's vector totals are equal. That assumption is a structural placeholder, not evidence - see DONE_duty_b.md Q1 | Compressed air, lighting and support vehicles",low
Tannery,default,process_float_heating,LTH,heat_60_100,2,1.00,,,published_sec,[TANBREF2013] p125: 'Fatliquoring is generally carried out in floats at high temperatures (up to 65 C)'; p181: for chrome tanning 'temperature up to 60 C'; p167: deliming '32-35 C'. The band is taken from the highest float temperature the document states | Gas vector only in activity_process_energy_profile.csv,high
Tannery,default,leather_drying,DRY,heat_60_100,2,1.00,,,published_sec,"[TANBREF2013] Section 3.9.5.7 p127: 'Temperatures for drying range between ambient temperature and 100 C, depending on the drying technique employed'; the same section notes drying 'may account for up to 45 % of total energy consumption' | Gas vector only in activity_process_energy_profile.csv",high
Tannery,default,process_drums_machinery,MOT,motive_power,,1.00,,,published_sec,"[TANBREF2013] Chapter 2: drums, mixers, fleshing, splitting and shaving machines are mechanical operations; electricity vector only in activity_process_energy_profile.csv",medium
Tannery,default,finishing,MOT,motive_power,,1.00,,,engineering,"[TANBREF2013] Section 2.6: staking, buffing, spraying and plating lines; electricity vector only",medium
Tannery,default,compressed_air,MOT,motive_power,,1.00,,,fallback,"No published source was found for this process. The duty family is read directly off the equipment activity_process_register.csv names for it (equipment_examples: air compressors serving spray guns and machines), which is a repo file rather than a citable source; activity_process_energy_profile.csv records its own share for the process as 'engineering rationale' with no reference either. Nothing here is a number, only a family assignment",low
Tannery,default,effluent_treatment,MOT,motive_power,,1.00,,,published_sec,"[TANBREF2013] Section 4.3: effluent plant blowers, mixers and pumps; electricity vector only",medium
Tannery,default,site_services,MOT,motive_power,,0.60,,,fallback,"No published duty split was found for this process. The share is the process's own vector shares in activity_process_energy_profile.csv renormalised across the vectors it draws, which assumes the activity's vector totals are equal. That assumption is a structural placeholder, not evidence - see DONE_duty_b.md Q1",low
Tannery,default,site_services,SPC,heat_60_100,2,0.40,,,fallback,"[CIBSEJ_RETURN] 'design for the peak with a flow return temperature of 82/71C does not suffice' (opening paragraph) and 'stored DHW needs to be at 60C to prevent legionella' (panel 'How bypasses can increase return temperatures'); [REF_DESNZ_ELEC] Table 3 p20 places Space Heating in the <100C band | No published duty split was found for this process. The share is the process's own vector shares in activity_process_energy_profile.csv renormalised across the vectors it draws, which assumes the activity's vector totals are equal. That assumption is a structural placeholder, not evidence - see DONE_duty_b.md Q1",low
Vehicle repair workshop / garage,default,workshop_equipment,MOT,motive_power,,1.00,,,published_sec,"[CTV059] Carbon Trust manufacturing energy saving opportunities guide (CTV059 v2), motor and compressed-air end uses | Lifts, compressors, power tools and diagnostics; electricity vector only",medium
Vehicle repair workshop / garage,default,site_services,MOT,motive_power,,1.00,,,published_sec,"[CTV059] Carbon Trust manufacturing energy saving opportunities guide (CTV059 v2), motor and compressed-air end uses | Electricity vector only. The register also names lighting, office ICT and refrigeration inside this bundle - OTH and REF duties that no source splits out",medium
Vehicle repair workshop / garage,default,space_heating,SPC,heat_60_100,2,1.00,,,published_sec,"[CIBSEJ_RETURN] 'design for the peak with a flow return temperature of 82/71C does not suffice' (opening paragraph) and 'stored DHW needs to be at 60C to prevent legionella' (panel 'How bypasses can increase return temperatures'); [REF_DESNZ_ELEC] Table 3 p20 places Space Heating in the <100C band | All three vectors (gas, oil, a small electric share) serve the same space-heating duty, so no split is needed",medium
Vehicle repair workshop / garage,default,water_heating,LTH,heat_60_100,2,1.00,,,published_sec,[CIBSEJ_RETURN] 'design for the peak with a flow return temperature of 82/71C does not suffice' (opening paragraph) and 'stored DHW needs to be at 60C to prevent legionella' (panel 'How bypasses can increase return temperatures'); [REF_DESNZ_ELEC] Table 3 p20 places Space Heating in the <100C band | Vehicle/parts washing and welfare hot water; gas and oil serve the same duty,medium
Wafer Fabrication,default,process_tools,OTH,electricity,,1.00,,,published_sec,"[HUCHUAH2003] Power consumption of semiconductor fabs: process tools and facility systems dominate fab electricity | OTH resolves to electricity: lithography, etch, implant and deposition tools convert electricity directly into the process service. Diffusion and oxidation furnaces inside this bundle are electric resistance heating with no intermediate heat carrier. Electricity vector only in activity_process_energy_profile.csv",medium
Wafer Fabrication,default,cleanroom_hvac,MOT,motive_power,,0.25,,,fallback,"[SST2004] 'HVAC systems consume up to 50 percent of a microchip fab's electricity'; cleanroom conditions are held at 24 +/- 0.5 C and 40 +/- 5% RH, so the fab's fuel duty is make-up-air reheat and humidification, not process heat; [HUCHUAH2003] facility systems are ~60% of fab power | No published duty split was found for this process. The share is the process's own vector shares in activity_process_energy_profile.csv renormalised across the vectors it draws, which assumes the activity's vector totals are equal. That assumption is a structural placeholder, not evidence - see DONE_duty_b.md Q1 | Make-up, recirculation and exhaust fans",low
Wafer Fabrication,default,cleanroom_hvac,SPC,heat_60_100,2,0.75,,,fallback,"[SST2004] 'HVAC systems consume up to 50 percent of a microchip fab's electricity'; cleanroom conditions are held at 24 +/- 0.5 C and 40 +/- 5% RH, so the fab's fuel duty is make-up-air reheat and humidification, not process heat; [HUCHUAH2003] facility systems are ~60% of fab power | No published duty split was found for this process. The share is the process's own vector shares in activity_process_energy_profile.csv renormalised across the vectors it draws, which assumes the activity's vector totals are equal. That assumption is a structural placeholder, not evidence - see DONE_duty_b.md Q1 | Make-up air reheat and humidification to hold 24C and 40% RH. A fab is heavily electricity-dominated, so this renormalised share materially overstates the heating part; the direction of the error is known but its size is not",low
